subject,Mean T,Mean T,Min T,Min T,Max T,Max T,Total Precipitation,Total Precipitation,Relative Humidity,Relative Humidity
5023,0.21159391079234546,0.03849681010710783,0.19986701935084195,0.05089268883513482,0.2415015092169579,0.017767598657284715,-0.08788646890408186,0.3945043338457632,-0.08380567956937156,0.416907696640196
5025,,,,,,,,,,
5027,0.47279133177885085,0.00013643945090317412,0.486946760874026,7.96720619469418e-05,0.3397302982842042,0.007914982045838756,0.04365636583020575,0.7404895176235265,0.1698651491421021,0.19444401549737994
5029,0.5736327054744034,1.002535496609269e-09,0.5009174606539291,2.0170666811951908e-07,0.5408453096392903,1.2810292333544163e-08,-0.22964931090920382,0.024398734127131724,-0.18412587684969167,0.07252429968115194
5031,0.37408620882512633,0.06544433263162033,0.4103270686682494,0.041618218020421614,0.03624085984312312,0.8634505859578729,-0.17549002447396295,0.4014310646869621,0.14375541071105502,0.4929953614534621
5033,,,,,,,,,,
5035,0.795223890904579,6.051202368342128e-20,0.7564959535039829,3.668123048981735e-17,0.7689219269719649,5.380604441140224e-18,-0.06555020846163429,0.5487476203387978,-0.19190158715931396,0.07671519529774007
5037,,,,,,,,,,
5039,,,,,,,,,,
5041,,,,,,,,,,
5043,,,,,,,,,,
5045,0.7264031815851623,5.372934886498443e-16,0.7078189159528127,6.165839460581403e-15,0.6702278062308281,5.012554836129044e-13,0.00997058045864245,0.9256896035822348,0.026190677863484342,0.8064290005313276
5047,,,,,,,,,,
5049,,,,,,,,,,
5051,,,,,,,,,,
5053,,,,,,,,,,
5055,,,,,,,,,,
5057,,,,,,,,,,
5059,,,,,,,,,,
5061,,,,,,,,,,
5063,,,,,,,,,,
5065,,,,,,,,,,
5067,,,,,,,,,,
5069,0.7705549834150659,4.143922233863243e-18,0.703470946425984,4.2572728037851676e-14,0.7339255149324799,9.079142448974118e-16,-0.06345445424903146,0.561626721874805,-0.19204225242485512,0.07649522414996887
5071,,,,,,,,,,
5073,,,,,,,,,,
5075,0.8310857323154119,1.2523476233315207e-23,0.7905760295426008,5.1927219785599593e-20,0.821864924447246,1.0016338581218268e-22,-0.030793261565311512,0.7757945739023498,-0.1773204219316335,0.09838085683211997
5077,0.33311407112685276,0.0028815689678922205,0.32719204319570866,0.003456024499713812,0.31534798733342057,0.004919622087327658,0.03517433074285393,0.7598099228520024,-0.0014805069827860122,0.9897359911392649
5079,0.6911514722225891,9.797166015399604e-10,0.5570522518015009,3.789824957471812e-06,0.6773617484668694,2.794486480528547e-09,0.07599806030014397,0.5638511880501373,-0.17576054685256357,0.1791813914287049
5081,,,,,,,,,,
5083,,,,,,,,,,
5085,,,,,,,,,,
5087,,,,,,,,,,
5089,,,,,,,,,,
5091,0.5712069221234604,2.41908732845878e-07,0.5229601836032284,3.409600256651621e-06,0.49539061873452445,1.2998834031980762e-05,0.017792075555148737,0.8837710786317704,0.009477037923616989,0.9379357349676405
5093,0.6392055597916205,3.9579552533498986e-06,0.5582144352100491,0.0001003957446377605,0.5542803362335419,0.0001150362861671423,0.06350312572695997,0.6858039145699604,-0.2859918908139121,0.06300516726726461
5095,,,,,,,,,,
5097,,,,,,,,,,
5099,0.7469325024828589,0.0013753678659977932,0.6639400022069858,0.006950480115613871,0.48412291827592707,0.06745437965072841,0.26255251575525185,0.34446712084023523,0.48412291827592707,0.06745437965072841
5101,,,,,,,,,,
5103,,,,,,,,,,
5105,,,,,,,,,,
5107,0.5395675604380121,2.4105649149799533e-07,0.5392342640996723,2.460118513400589e-07,0.4492834640818823,2.9094557003378147e-05,-0.02054300640391301,0.8564700386947725,0.07434468911670876,0.5122092635220583
5109,,,,,,,,,,
5111,0.5519604711964837,2.2691094768383835e-06,0.4129831048119346,0.0006951215136193517,0.5581426899245442,1.6515901417179505e-06,-0.35249595967864333,0.004280712234577326,-0.42651862334870144,0.00044078612695340523
5113,,,,,,,,,,
5115,0.6932969336720275,5.048925030752164e-07,0.5091592454061948,0.0006746166830082623,0.704039091015362,2.810228227974306e-07,-0.34379843134658616,0.027744610889616213,-0.11150929702417225,0.4876217747948006
5117,,,,,,,,,,
5119,0.7518565864009489,1.0718498195025603e-18,0.7167245600473788,2.184907983379495e-16,0.7023486651832247,1.5370408097056303e-15,-0.04991823243687625,0.629102015631529,-0.09062651002180595,0.37987213270903597
5121,,,,,,,,,,
5123,0.3948932319878432,0.011677223382124393,0.2385071324234268,0.1383129703355449,0.31046778239044226,0.05120121027065531,-0.23253981221100595,0.14875179533945737,-0.2376691627003757,0.13974521476959442
5125,0.5602007357665691,1.681825430544719e-08,0.48227807703212155,2.244410123837063e-06,0.577048878195639,4.909082679242517e-09,-0.049799896211417595,0.6469032471801863,-0.13583814833437485,0.20965590504034237
5127,,,,,,,,,,
5129,,,,,,,,,,
5131,-0.15567944844903805,0.4289082188797807,-0.10043835383808906,0.6110830991136049,-0.09290547730023238,0.6382012332840761,-0.08364887017082343,0.6721560070500125,-0.038919862112259514,0.8441176554009061
5133,0.6477511621746338,9.574516822349958e-09,0.5911910322273205,3.370144537687513e-07,0.5808338847157536,6.020131527096494e-07,-0.05722099689610226,0.6559960448216424,-0.1255740982439008,0.3267687636030887
5135,0.7700124864561564,6.346344856414604e-12,0.6549549103860065,5.795955765693939e-08,0.776217322449287,3.3477353933497936e-12,-0.060300182909569205,0.6618757877045609,-0.16707095433355326,0.22278234664928134
5137,,,,,,,,,,
5139,0.7757536193459559,2.1975324663639267e-12,0.6570023012564132,3.8112075535815716e-08,0.768780553104644,4.555843938184518e-12,0.15460964633241486,0.2552229279889214,-0.02914741688868401,0.8311358684045542
5141,0.22573603981801013,0.029582021304937287,0.23193757937344994,0.025281526980672788,0.20217018950733873,0.05196682907957751,0.017019467804741215,0.87136751220213,-0.02232554239958342,0.8317838117947391
5143,0.7626334716508311,1.7028900680566598e-14,0.7103445869792244,5.695630049745388e-12,0.7259939918928169,1.1506159360748493e-12,-0.37583032827042934,0.001344907604480631,-0.11843512222021538,0.3288168295409598
5145,,,,,,,,,,
5147,,,,,,,,,,
5149,0.7431561464157654,2.3828782321215297e-11,0.614750656995607,2.8402466166608696e-07,0.7536918065938931,8.615662230434093e-12,-0.13808380778294954,0.3012836639066176,-0.1308263045419936,0.32764437808570335
6001,0.7883433072652107,2.147627770213172e-22,0.74190732909747,1.0438200384505828e-18,0.7804869423406182,1.0424803668999534e-21,-0.1559769319452533,0.12122311002412058,-0.6705938623029634,2.307390678366073e-14
6003,,,,,,,,,,
6005,,,,,,,,,,
6007,0.3154083094281358,0.09558125253162977,0.23401261667248785,0.22177697375396363,0.3357572326170478,0.07496553420741257,-0.09652341781316803,0.6184164688485323,-0.10174461594455994,0.5994604276992904
6009,,,,,,,,,,
6011,,,,,,,,,,
6013,0.8340338403799121,7.740203547831843e-28,0.7800932677115513,2.7182574206437515e-22,0.8107578125896716,3.154984613119157e-25,-0.12110530825582175,0.22300535515074205,-0.7211005765880107,8.714015016433142e-18
6015,,,,,,,,,,
6017,,,,,,,,,,
6019,0.7574058814454859,8.755383994785551e-18,0.6809245728524322,2.1040996665048738e-13,0.7826262593461444,1.3303736664620637e-19,-0.3401520640591707,0.0011084205613946178,-0.7280846290894359,6.258521489194934e-16
6021,,,,,,,,,,
6023,0.25415284866619803,0.09595507250874066,0.20073539600535797,0.19136874359090372,0.23097168996432402,0.13143513830385953,-0.2052597819168126,0.1813448341832356,-0.18578522843675807,0.2272673797117009
6025,0.6773123424040712,2.2992765078057417e-13,0.6176179689055044,8.926243158936027e-11,0.6831992149219797,1.183378498507853e-13,-0.1949771579947075,0.065537116566527,-0.34725942669104065,0.0007984264287883328
6027,,,,,,,,,,
6029,0.7815098944774088,5.738381344222743e-21,0.7392460959978396,7.972070898664284e-18,0.805526659845924,4.3906919272437553e-23,-0.3109818432566993,0.0020429129806282254,-0.7741771016554992,2.2509141535706053e-20
6031,0.6560697635572168,5.2719443211711076e-11,0.584991534170789,1.500931827495262e-08,0.6556397529168008,5.4801194328267684e-11,-0.12124940184361911,0.287127672421813,-0.6647711553397545,2.3752764629367017e-11
6033,,,,,,,,,,
6035,,,,,,,,,,
6037,0.8124762517832673,1.5543345109049586e-27,0.7855895011919065,1.1199773108750238e-24,0.8207080230558369,1.6721381532759877e-28,-0.3756250686242997,4.481659499503557e-05,-0.6439662977671547,1.8715488946728775e-14
6039,0.6962618172675759,2.4219134316298013e-15,0.6421220417140645,1.3561845442466119e-12,0.727162171528844,3.3511247356605405e-17,-0.17839847704589468,0.08041250566916053,-0.6510736343261465,5.202075786951173e-13
6041,0.8211847687196622,1.25104256414165e-24,0.6380243478356092,2.716495565895131e-12,0.7660811582261916,9.602458499610699e-20,-0.18889462126016568,0.06530449134244606,-0.5085854554160962,1.2205797633885734e-07
6043,,,,,,,,,,
6045,,,,,,,,,,
6047,0.7264855203160471,1.6651575009228656e-15,0.6700726391490067,1.267461824445443e-12,0.7102251694092424,1.3247195779737052e-14,-0.21421806779282487,0.04632864518062567,-0.7147435156040113,7.553003813602165e-15
6049,,,,,,,,,,
6051,,,,,,,,,,
6053,0.7627382306523992,7.114027343043073e-20,0.7067652834289437,4.233941387468002e-16,0.7755571985907294,6.891396274149605e-21,-0.17836863908108172,0.0788795718772354,-0.6642474333798559,8.897864064519801e-14
6055,0.5811969794971718,1.5385275133677967e-09,0.5514762882857653,1.4682110957570392e-08,0.5623698595288575,6.589877595274073e-09,0.0009601077762268384,0.992793417802481,-0.4220011172788078,3.0953664512545704e-05
6057,,,,,,,,,,
6059,0.6135738150087533,1.4556742352614868e-11,0.5546113023731366,2.5797470977645942e-09,0.6253378660979113,4.539740946326546e-12,-0.27605763665659977,0.005678049143413052,-0.38340786696415,8.958004244973404e-05
6061,0.8524472872545559,9.581492852784237e-35,0.811047984131799,5.145895389538639e-29,0.8547056976976676,4.162904020558731e-35,-0.3777200751012658,2.286259328350635e-05,-0.6811783849007136,1.5328139211112526e-17
6063,,,,,,,,,,
6065,0.7789418623049262,5.203521694061357e-23,0.7302010442564494,4.498500205507151e-19,0.7995130448343818,5.500252429811904e-25,-0.3136306683139035,0.0010035625882182334,-0.6325920324162795,2.689535486415186e-13
6067,0.8734331947697688,1.7621981796714286e-36,0.785420969040803,7.170367795313464e-25,0.8464268862782591,3.725015657232173e-32,-0.22956695610552114,0.014446809158317276,-0.8597258261542479,3.5832147130313003e-34
6069,0.5852019187253841,4.461056686297145e-11,0.571758658568017,1.5380492238347885e-10,0.5776400848868651,9.011553020113909e-11,-0.19029076057745695,0.050721850051915214,-0.5322690818557513,4.301771185260763e-09
6071,0.7815393342235131,1.3643062877362812e-21,0.7434017340312657,1.2283194517412243e-18,0.7992502749129542,3.57283018681307e-23,-0.27337404780291374,0.006184206631044344,-0.6999502330174221,7.549934442796159e-16
6073,0.6705406526406952,3.1459301973818374e-14,0.6225437200001717,6.013717444326041e-12,0.6920403095812185,2.1504257146907493e-15,-0.2977716511338161,0.0027590836598630824,-0.45825937362582314,1.84501621247808e-06
6075,0.8341072470936833,1.5227793454030375e-26,0.8388799548452692,4.2254097943195656e-27,0.7922950092646154,2.566284077358308e-22,-0.18897742983234933,0.062376848341157164,0.6090434496047907,2.852492551783887e-11
6077,0.8609216720960936,5.332489689694682e-32,0.7772723474905195,1.8789819460510162e-22,0.8466185613743562,5.634885229222786e-30,-0.11577910515114075,0.2395384185457731,-0.8316096367708495,4.612696770291536e-28
6079,,,,,,,,,,
6081,0.8106795922834806,2.159779226343382e-26,0.7286956648228108,3.931180515865971e-19,0.8084278370456898,3.7939801393684074e-26,-0.22196135950323825,0.020958722850028373,-0.6067860179022433,3.386004309231524e-12
6083,0.6937546518788127,4.826524212973086e-14,0.6231984041150498,6.934203499349412e-11,0.7139245729251915,4.057391599121731e-15,-0.35276303267484144,0.0006973770220478931,-0.4286642609835502,2.7767727823909387e-05
