subject,Mean T,Mean T,Min T,Min T,Max T,Max T,Total Precipitation,Total Precipitation,Relative Humidity,Relative Humidity
2188,0.5252342359438642,0.0003549844116273383,0.6588167292280592,2.1015744351208077e-06,0.3483132301522468,0.023789512211641557,0.27677083973837774,0.07599815693129414,-0.010344171709590537,0.9481608969545001
2195,0.7005253152953149,1.5264005989717704e-14,0.6857078995821897,8.874418980731446e-14,0.6749456679743975,2.9901899161695237e-13,0.12488834993011079,0.2408633339735752,0.03156439740003489,0.767738773165062
2198,0.31035143185916775,0.0048063656763193555,0.32712718493263626,0.002874398011827184,0.26841204917549644,0.015401407188635956,0.09214716528025559,0.4132560013776557,0.29357567878569923,0.0078140378985493
2220,0.6080139080449635,6.145858750536537e-08,0.764753661130812,7.792908470446746e-14,0.49210793700421385,2.7086329113872837e-05,0.08492023876218203,0.49780982822650255,0.461587728093541,9.578959133100284e-05
2230,,,,,,,,,,
2240,0.8409185342525874,6.362617111728629e-25,0.8434635250379967,3.340316966539547e-25,0.807699707158825,1.1461472443525951e-21,0.33370145397636203,0.0013946305689834767,-0.614978844788531,1.4395260516625395e-10
2261,,,,,,,,,,
2270,,,,,,,,,,
2275,0.3263607476897599,0.1285476058395076,0.2651681074979299,0.2213975261054471,0.2804662675458874,0.1948854262155429,0.10417231852997713,0.6361968522731835,0.4283484813428099,0.04142770669427938
2282,,,,,,,,,,
2290,0.3283999064324387,0.0015773919657161139,0.39499392324378807,0.00011679268586165045,0.2696404798341892,0.010167866302612112,0.41401209820903,4.9846754760591025e-05,0.09989102521702409,0.3488879696942624
4001,0.8519018017018262,7.538006739415545e-30,0.8164301611849131,1.3735101322800253e-25,0.8594394546285032,6.720766099078194e-31,-0.0929387522451215,0.3528476212155206,-0.738005773757993,8.839960854939052e-19
4003,0.8257233554523558,7.383682358036177e-26,0.8049378350759676,1.0259624074495966e-23,0.8179225991444316,5.062938074778386e-25,,,-0.5429907889992472,6.378081810152599e-09
4005,0.8503566113244396,3.3369602771233656e-30,0.81939517442313,2.140608445292491e-26,0.85834769204087,2.507925384085269e-31,-0.1483244332747195,0.13292635478698914,-0.7803733083078511,1.5982219166383536e-22
4007,0.8054491816274513,7.573623872851997e-23,0.7708478138249003,6.496618376117551e-20,0.8134966634421451,1.2936756158959462e-23,-0.12996781132453142,0.20935832994102943,-0.6714109414020509,9.591298020269222e-14
4009,0.8752732261538044,3.966614634812701e-37,0.8322020654686486,1.8578745164358736e-30,0.875314226782729,3.89884371373316e-37,-0.33261839140996674,0.00029945409600645306,-0.7685567891891935,1.8350059330084814e-23
4011,0.7546624752816071,2.4270593331646443e-18,0.7143447424901013,9.020525111873698e-16,0.7549489657969299,2.317710239247191e-18,,,-0.5270496323511085,5.7199866203700233e-08
4012,0.7519515767354996,6.92070994335729e-19,0.6967572175077543,2.2709759129651952e-15,0.763777529225336,9.21858853287758e-20,-0.11492718024192113,0.26231051925485066,-0.520440623680432,4.653715678430472e-08
4013,0.891648385320972,3.2362679296525535e-55,0.8725236539575497,4.44984248334416e-50,0.8901755683699957,8.68885136050842e-55,-0.18195632712588972,0.022562593939809823,-0.7355063360182498,5.368895883348093e-28
4015,0.7973818395708052,1.48040182049701e-22,0.7691356851053657,3.556279499963807e-20,0.8134445386767336,4.382063887396085e-24,-0.16571221007483272,0.10477020737353557,-0.7086194826612536,4.674309554383868e-16
4017,0.8593337498345698,4.6691280271306796e-32,0.82438382943752,1.860956815892651e-27,0.8688710425131938,1.5651536975085643e-33,-0.13754675598473065,0.15971460310774654,-0.7728985711792739,2.8610964729601547e-22
4019,0.836212051443512,1.8094668096512385e-30,0.7894307485818849,4.641625253073462e-25,0.8517417526399765,1.1788369735049589e-32,-0.34919578120719086,0.00016091495093468024,-0.6602258555966681,2.4007298294665004e-15
4021,0.8543516183388116,3.426855186932351e-34,0.802886598884392,2.2639175897837905e-27,0.8740979458390282,1.516551384592424e-37,-0.30782911159329684,0.0007751210502029108,-0.7769464759007545,1.1761830487355216e-24
4023,0.8052874454203932,9.489480539873249e-24,0.7794812326949969,2.0378854708928056e-21,0.8001101203841621,2.966278347486991e-23,,,-0.5051696038040226,9.68357413920848e-08
4025,0.827559696896189,4.505657889646514e-27,0.7969542885745631,7.629374035670679e-24,0.8413439378592756,9.646783658406929e-29,-0.062172237612381456,0.532704642852174,-0.7361388764529614,8.067193732261003e-19
4027,0.7683968329183343,4.251810884996753e-21,0.7233463867522838,8.977508221673864e-18,0.773011591149755,1.7603876382344586e-21,-0.10309005954796874,0.3025047574380741,-0.43849817278145364,4.03224253299231e-06
5001,0.7466398168052897,5.6948085009608445e-18,0.6648994480503726,2.706227156689091e-13,0.7385571228153444,1.9712319478127492e-17,-0.09185451781469486,0.37858291949071166,-0.3482620218592673,0.0005823754753780946
5003,0.8039047645111949,1.7802347271527414e-22,0.7217274143676857,2.2716522380834403e-16,0.7803768696239738,1.8381629373991693e-20,-0.05762244098985509,0.5811854319599121,-0.27757408975816933,0.006756424973300679
5005,0.7484593356208891,1.861937922378452e-18,0.7122435613166526,4.0649957634939354e-16,0.6943177492962099,4.348981788075981e-15,-0.0971008811424836,0.3466258960010471,0.07948094804617885,0.4414370993638589
5007,0.7397456689909483,4.449667810950658e-19,0.6946779379877875,3.9966900143891787e-16,0.6974953576812584,2.7109483884323005e-16,-0.13125411106359175,0.18631740070032954,0.012653674412781151,0.8990523467662899
5009,0.7538720324037071,3.9244856148978085e-20,0.7194915410768618,1.113798652711975e-17,0.6963890110515868,3.159005884322e-16,-0.13211632464651488,0.18341617131645274,-0.020375070541363883,0.8381331879334412
5011,0.7151071202516107,1.0431097758516198e-17,0.6099397066757062,4.970887291676692e-12,0.6809987699026688,1.3142809314287334e-15,-0.1765082122976519,0.07167288814216276,-0.271359568349511,0.0051092371572738614
5013,,,,,,,,,,
5015,0.7960741075708613,4.0860587464719336e-21,0.757714218006364,3.5142938750979955e-18,0.7618015497602534,1.8182979390778577e-18,-0.20534746971007703,0.05085826801452768,0.022187225218066996,0.8346414851854613
5017,0.7459081897752682,1.8570448450056653e-18,0.6802412693052952,1.813157501829857e-14,0.7094624556577737,4.1651403228823483e-16,-0.13412388834263542,0.1902739278711715,-0.45363040884386796,3.065869756770546e-06
5019,0.734988015631465,6.568574405971108e-19,0.677148835747579,2.9741453992499054e-15,0.6493860294033138,8.87662524276323e-14,-0.10211706518475164,0.3023032609143542,-0.09880008001933012,0.3183601933193497
5021,0.8333092030523266,2.4643063277357185e-23,0.7907074619376852,1.3683806691341984e-19,0.8106393327243556,3.1783058954609425e-21,-0.0933567570002192,0.39257572765538173,-0.2037990707524692,0.05982198143722354
5023,0.7355289688753749,1.8422820577476958e-19,0.6901512081439646,1.9882378408744758e-16,0.7089379272965721,1.2976225874989671e-17,-0.17458596707269128,0.07208838843925776,-0.26882159115789916,0.005113695421054404
5025,0.7283091800005291,6.145165576854463e-19,0.6235512337774888,7.299569730500529e-13,0.6862225922173493,3.4282125651050666e-16,-0.11308029447350232,0.2461722531532122,-0.35152318687032136,0.00020506476444875644
5027,0.7070442215734173,1.419697437131541e-16,0.6507897882615059,1.747671093197406e-13,0.6347621519820037,1.0180262290441408e-12,-0.16011659429752945,0.10971843310204285,-0.08771392638822303,0.3830860046228032
5029,0.7686191706909458,6.404549598225374e-21,0.7233572674060367,1.3044272610592881e-17,0.7038888988424733,2.211037195184667e-16,-0.13986730555471635,0.1630097775083768,-0.14005138313553225,0.16245135021793997
5031,0.7562693946682989,1.664899617776034e-20,0.7227330611970394,4.664205236610827e-18,0.7344115584876197,7.220484637408063e-19,-0.1057006756422347,0.28556276895164556,-0.42226117110773964,8.012154625102866e-06
5033,0.6976485051624816,1.4413026112290002e-15,0.6724745268902936,3.386907716253287e-14,0.6562342879691709,2.2150569665602667e-13,-0.16742469773305715,0.09939218759689525,0.054605793441715775,0.5933189419369862
5035,0.7598786369288594,1.329103847836393e-20,0.7153310730953749,2.0845193490268522e-17,0.7333104522855659,1.2776792162534638e-18,-0.1691173547174378,0.08768628344574976,-0.4383915213051112,3.6291878493549612e-06
5037,0.7594697008549014,8.156687893715926e-20,0.7186210261395802,5.5436829423423695e-17,0.7242036783506741,2.4365105128975953e-17,-0.0791583355126286,0.4360764271799785,-0.3551916050359953,0.00030903104796206106
5039,0.7203244678907715,2.563444716654221e-15,0.6401439655735731,1.8783160999510094e-11,0.6910151437508307,9.25415786713266e-14,0.004217566326164053,0.9688913897020126,-0.06823692630633185,0.5275806696486749
5041,0.7415017595772133,6.598804169661954e-20,0.6695219046918591,3.167825214841395e-15,0.7177020482258136,3.369319355939962e-18,-0.12400986666127724,0.2031529584687389,-0.5057733943951005,2.7462990488715444e-08
5043,0.7093006720229115,2.986542434564739e-16,0.6428377331873389,9.584728515274624e-13,0.6712537940184333,3.9164239099895187e-14,-0.11999439223780792,0.23923520774886417,-0.32327614650979336,0.0011668732158351199
5045,0.7253024484181978,2.1373638081757245e-18,0.6736699401874608,3.4159387408951965e-15,0.6827852193067254,1.036921227993831e-15,-0.08410668234323677,0.3936408642047796,-0.19104235446490306,0.05091585299573502
5047,0.7942207157343403,7.266312643556425e-20,0.7709979442804397,3.85909814077408e-18,0.7483934163261434,1.2068825911889454e-16,-0.13564061352832987,0.21304471485237794,0.07370621721849516,0.5000319145948631
5049,0.7756646451151094,5.037313915052155e-15,0.6804725527674266,1.2601568335468224e-10,0.7520193811726875,9.50362248399977e-14,-0.27520007722306444,0.022102268061700774,-0.24867337098412354,0.03936162679303174
5051,0.7200328144836238,1.612039960232658e-18,0.6719127766746179,1.713749839287308e-15,0.6534681122168833,1.7748687517220795e-14,-0.04735276231174838,0.6265054845918339,-0.18844433857890622,0.05080547437673839
5053,0.7201912539506401,6.913097356750678e-18,0.6461639642347001,1.2871220295990613e-13,0.6546219302594086,4.806745501859805e-14,-0.06975926070219583,0.4816399662494514,-0.18960520796491517,0.053885419433430795
5055,0.765803598615699,4.426433822322514e-21,0.741058926914789,3.5742349941091533e-19,0.7452710199198771,1.754322472696079e-19,-0.09496457918254805,0.3399917381354165,-0.38315749424875895,6.476705887361978e-05
5057,0.8045047780774093,1.5688675518406208e-22,0.7318186486994794,5.362504930855777e-17,0.7421754618295086,1.1371321837535732e-17,-0.016056998077219397,0.877920967477253,-0.013908134637176906,0.8941565466310495
5059,0.7230560193943347,2.889846076462025e-17,0.692171872815839,2.1138907589158535e-15,0.6229212101445474,5.7905080395141426e-12,-0.008503948135411173,0.9334220871894581,-0.006812861720145868,0.9466398390422899
5061,0.7293815565433521,2.4094380106703542e-17,0.7050690583934859,7.563874644849592e-16,0.6352127780145526,2.781550666215525e-12,-0.02888278546742878,0.7788382117537723,-0.006777348545992113,0.9474697203673641
5063,0.7357396274380965,5.804014190583402e-19,0.7075370494089274,4.6051597860370125e-17,0.7094168652518109,3.496888667578538e-17,-0.16693475801838212,0.09031501299146266,-0.28015130483472406,0.003971983853619388
5065,0.7869708194870556,2.647725065217741e-19,0.7536114735344188,5.634559668360897e-17,0.7273591599863882,2.174007952940696e-15,-0.0891951571213117,0.4141070076991129,0.04183457710893194,0.7021287880553972
5067,0.7487786920743771,2.1192818492311873e-15,0.6518883271125617,7.662691134637948e-11,0.7792141533648075,2.7467446202062497e-17,-0.17626945732650015,0.12019881648817521,-0.2987844535491529,0.007479193699773821
5069,0.7348413670789209,2.903514085810683e-20,0.6681544831178227,8.41720091907836e-16,0.6922015693088803,2.853789340952551e-17,-0.16031347849531294,0.09131440618855707,-0.49166680968718274,3.6921451267488775e-08
5071,0.7552191446648242,9.432735690852288e-19,0.7192756758331383,2.2082965652354804e-16,0.7151356270941934,3.921297737696608e-16,-0.14497509873321435,0.16098877552570726,0.09419836783856533,0.3638788507681403
